model_id,N_split,i,label,model_type,roc_auc,k,precision,recall,accuracy,params,predictors
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,0.3,0.2988367428800642,0.34407112342685603,0.6187539484371709,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,0.4,0.2920427196149218,0.44833160143170536,0.5730874522427123,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,0.5,0.28772563176895305,0.5521302390024246,0.5271802894016425,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,0.6,0.2843963096670678,0.6548897355963514,0.4807316266056978,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,0.7,0.2785800240673887,0.7484124235076781,0.42946963087753076,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,0.8,0.2728264139590854,0.8376630874033022,0.37598146866821097,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,0.9,0.2677496991576414,0.9248354693453412,0.3214103065491411,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-43,0,43,not_funded_wi_60d,LR,0.5512964225498007,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'C': 1e-05, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.1,0.2713598074608905,0.10414501789631682,0.6937216088565326,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.2,0.26805054151624547,0.2057499134049186,0.64667127944406,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.3,0.26243481748896913,0.3021591040295578,0.5969134502572124,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.4,0.2618832731648616,0.402032097910172,0.5489606209199482,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.5,0.26456077015643803,0.5076780972174114,0.504016124665323,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.6,0.2618832731648616,0.6030481468652581,0.4537167955236004,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.7,0.26009970775313734,0.6987645768387022,0.40359796636683615,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.8,0.2616952466907341,0.8034868952776816,0.3581721368189886,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,0.9,0.2619668404866961,0.9048608705692184,0.3110014740832105,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-44,0,44,not_funded_wi_60d,LR,0.5,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'C': 0.001, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.1,0.427797833935018,0.16418427433321786,0.7250082729159772,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.2,0.4064380264741276,0.31197321325482047,0.702024608164616,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.3,0.38487765744083435,0.44313589654774277,0.6703769441352546,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.4,0.371690734055355,0.570603856367625,0.6368039469330045,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.5,0.35318892900120336,0.6777508370857869,0.5926416172798652,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.6,0.33584035298836745,0.7733518069506985,0.5424626214614482,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.7,0.31721677840811413,0.8522110610783974,0.4835594597033784,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.8,0.2999774368231047,0.9210252857637686,0.4194217983815168,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,0.9,0.282156705441904,0.9745987761228495,0.34734213772148853,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-45,0,45,not_funded_wi_60d,LR,0.6627140979423016,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'C': 0.001, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.1,0.4434416365824308,0.17018819997690798,0.7281369393219217,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.2,0.4101985559566787,0.314859715968133,0.7035287747059354,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.3,0.38768551945447255,0.44636877958665283,0.6720616106615325,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.4,0.3710890493381468,0.569680175499365,0.6363226136397822,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.5,0.35373044524669073,0.6787899780625793,0.5931831172347403,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.6,0.3358904933814681,0.7734672670592311,0.542522788123101,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.7,0.318678012721334,0.8561367047685025,0.4856051261995728,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.8,0.30185770156438024,0.9267982911903937,0.4224301314641557,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,0.9,0.2821901323706378,0.9747142362313821,0.3474023043831413,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-46,0,46,not_funded_wi_60d,LR,0.665417043509108,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'C': 0.1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.1,0.44584837545126355,0.17111188084516799,0.728618272615144,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.2,0.40794223826714804,0.31312781434014547,0.7026262747811438,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.3,0.38748495788206977,0.44613785936958783,0.6719412773382268,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.4,0.3681558363417569,0.5651772312665974,0.6339761138353238,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.5,0.34777376654632974,0.6673594273178617,0.5872266177311152,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.6,0.33393501805054154,0.7689643228264634,0.5401762883186426,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.7,0.31691593604951007,0.8514028403186699,0.4831382930718089,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.8,0.2988492779783393,0.9175614825077936,0.41761679853193345,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,0.9,0.28152159379596203,0.972405034060732,0.34619897115008574,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-47,0,47,not_funded_wi_60d,LR,0.6607368788135775,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'C': 0.1, 'penalty': 'l2'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.1,0.41004813477737667,0.15737212792980027,0.7214584398784634,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.2,0.3891395908543923,0.29869530077358275,0.6951054420745465,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.3,0.3694344163658243,0.42535503983373746,0.6611112782407268,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.4,0.34995487364620936,0.5372358850017319,0.6194157817153515,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.5,0.33676293622141995,0.6462302274564138,0.5762161186486567,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.6,0.32265342960288806,0.7429857984066505,0.5266387894467676,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.7,0.30862128244799725,0.829119039371897,0.47152612737282273,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.8,0.2947126955475331,0.9048608705692184,0.41099846575012783,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-48,0,48,not_funded_wi_60d,LR,0.6373577827863728,0.9,0.2780117662789143,0.9602817226648193,0.33988147167654403,"{'C': 1, 'penalty': 'l1'}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
